,created_at,favorite_count,location,retweet_count,text
77,Sun Mar 18 17:01:01 +0000 2018,0,No Location,17,"RT @Ronald_vanLoon: #QuantumComputing and #DeepLearning. How Soon? How Fast?
by @WilliamVorhies @DataScienceCtrl |

Read more here: https:/…"
78,Sun Mar 18 16:40:14 +0000 2018,0,No Location,9,RT @AI__TECH: Here Are Reasons Tech Giants Like Google &amp; IBM Are Rushing To Commercialize #QuantumComputing  https://t.co/8kdMjehTuF https:…
79,Sun Mar 18 16:35:40 +0000 2018,1,No Location,2,$WRFX Announced that a West Indies based #cryptocurrency trading platform investment group has requested multi-year… https://t.co/7i4L7zHXWV
80,Sun Mar 18 16:35:40 +0000 2018,0,No Location,3,RT @lykke: #DidYouKnow that #quantum computers may have the ability to solve the encryption of the private key of a #wallet? Researchers ar…
81,Sun Mar 18 16:33:47 +0000 2018,0,No Location,6,"RT @sajidmirza: Understanding quantum computers: The basics
#Quantumcomputing https://t.co/p9947DbsVK https://t.co/FFOpndp7Xz"
82,Sun Mar 18 16:31:22 +0000 2018,0,No Location,0,"#Cybersecurity a necessity for liberal democracies to survive @GVAResearch with @paulbagnellBNN ""A better cybersecu… https://t.co/8mIXOXQzd0"
83,Sun Mar 18 16:27:08 +0000 2018,0,No Location,17,"RT @Ronald_vanLoon: #QuantumComputing and #DeepLearning. How Soon? How Fast?
by @WilliamVorhies @DataScienceCtrl |

Read more here: https:/…"
84,Sun Mar 18 16:26:31 +0000 2018,0,No Location,5,"RT @dataiku: DC #data community: join us to learn about #quantum computing and #machinelearning on April 12 at @GWtweets with John Kelly, D…"
85,Sun Mar 18 16:25:01 +0000 2018,0,No Location,1,"RT @rzembo: RT @mysixthfinger: “How to Build a Computer With Free Will”

#FreeWill #AI #QuantumComputing #futurism via @NeuroscienceNew htt…"
86,Sun Mar 18 16:23:02 +0000 2018,0,No Location,35,"RT @ipfconline1: What Is #QuantumComputing?
A Super-Easy Explanation For Anyone
&amp;
==&gt; How Our World Will Change With Quantum Computing?

ht…"
87,Sun Mar 18 16:12:15 +0000 2018,6,No Location,2,"Thanks for the shoutout @whurley, this technology is big enough that we are all in this together. Congrats and welc… https://t.co/xNWdn3QmYz"
88,Sun Mar 18 15:51:48 +0000 2018,0,No Location,5,"RT @dataiku: DC #data community: join us to learn about #quantum computing and #machinelearning on April 12 at @GWtweets with John Kelly, D…"
89,Sun Mar 18 15:36:10 +0000 2018,0,No Location,16,"RT @ipfconline1: Japan Unveils Quantum Neural Network
Potential Real-World Use Cases Include Easing Traffic Congestion, Optimizing Smart Ph…"
90,Sun Mar 18 15:35:23 +0000 2018,0,No Location,33,"RT @ipfconline1: Opportunities of Quantum #MachineLearning
?Using the Potential of Quantum #Tech as a Possible Solution to The Unresolvable…"
91,Sun Mar 18 15:35:22 +0000 2018,0,No Location,11,"RT @gp_pulipaka: Atos Launches World’s Fastest Quantum Simulator. #BigData #MachineLearning #DataScience #AI #QuantumComputing #HPC 
https:…"
92,Sun Mar 18 15:29:42 +0000 2018,1,No Location,0,Explanation of how 1's and 0's from electric circuits are used to make our computers function by Karan Atree… https://t.co/i6KHjqdceq
93,Sun Mar 18 15:28:16 +0000 2018,1,No Location,0,"Yes, quantum encryption can be a reality soon! Quantum hacking is gonna meet its nemesis: quantum security.… https://t.co/j5KoKFSejd"
94,Sun Mar 18 15:24:38 +0000 2018,0,No Location,12,RT @GVAResearch: #QuantumComputing #QuantumIsComing #Quantum1Net https://t.co/GTKk4MeP6F
95,Sun Mar 18 15:22:09 +0000 2018,1,No Location,1,"My own #QuantumComputing device, in a big metal can?  Fear not @IBM Q!  From my basement time vortex, a late 1950s… https://t.co/S99nwdMxhn"
96,Sun Mar 18 15:16:29 +0000 2018,0,No Location,5,"RT @dataiku: DC #data community: join us to learn about #quantum computing and #machinelearning on April 12 at @GWtweets with John Kelly, D…"
97,Sun Mar 18 15:16:03 +0000 2018,0,No Location,0,RT @dataiku DC #data community: join us to learn about #quantum computing and #machinelearning on April 12 at… https://t.co/2lsIQcuB07
98,Sun Mar 18 15:12:18 +0000 2018,0,No Location,16,"RT @ipfconline1: Japan Unveils Quantum Neural Network
Potential Real-World Use Cases Include Easing Traffic Congestion, Optimizing Smart Ph…"
99,Sun Mar 18 15:11:17 +0000 2018,3,No Location,5,DC #data community: join us to learn about #quantum computing and #machinelearning on April 12 at @GWtweets with Jo… https://t.co/C6cLA3Bvcv
