,created_at,favorite_count,location,retweet_count,text
65,Sun Mar 18 23:23:06 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
66,Sun Mar 18 23:23:04 +0000 2018,0,No Location,3,RT @grattongirl: Nokia and EDF join forces to test #InternetOfThings #Technology for industries -  https://t.co/hEdc39RuZt #IndustrialIoT #…
67,Sun Mar 18 23:23:04 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
68,Sun Mar 18 23:23:04 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
69,Sun Mar 18 23:23:03 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
70,Sun Mar 18 23:23:01 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
71,Sun Mar 18 23:22:59 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
72,Sun Mar 18 23:22:59 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
73,Sun Mar 18 23:22:57 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
74,Sun Mar 18 23:22:55 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
75,Sun Mar 18 23:22:54 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
76,Sun Mar 18 23:22:50 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
77,Sun Mar 18 23:22:48 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
78,Sun Mar 18 23:22:45 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
79,Sun Mar 18 23:22:42 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
80,Sun Mar 18 23:22:41 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
81,Sun Mar 18 23:22:40 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
82,Sun Mar 18 23:22:38 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
83,Sun Mar 18 23:22:37 +0000 2018,0,No Location,102,RT @SachinLulla: ?????#InternetOfThings #IoT #IIoT #ArtificialIntelligence #BigData #BlockChain #IndustrialIoT #Technology #Business #IBM #…
84,Sun Mar 18 23:22:29 +0000 2018,0,No Location,140,RT @VertiAI: Want to capitalise on Industry 4.0? Hire expert contractors https://t.co/iivvYR1kVC #IndustriaInternetofthings #Internetofthin…
85,Sun Mar 18 23:22:28 +0000 2018,0,No Location,140,RT @VertiAI: Want to capitalise on Industry 4.0? Hire expert contractors https://t.co/iivvYR1kVC #IndustriaInternetofthings #Internetofthin…
86,Sun Mar 18 23:21:11 +0000 2018,0,No Location,19,RT @KirkDBorne: The technologists building #ArtificialIntelligence #algorithms should take responsibility for the technology’s impact on so…
87,Sun Mar 18 23:20:34 +0000 2018,0,No Location,329,"RT @MikeQuindazzi: This Embark #selfdriving semi-truck just completed a 2,400 mile test drive from California to Florida without relying on…"
88,Sun Mar 18 23:20:19 +0000 2018,0,No Location,72,"RT @granvilleDSC: Checking out ""A Semi-Supervised Classification Algorithm using Markov Chain an"" on #DataScience Central: https://t.co/3za…"
89,Sun Mar 18 23:20:18 +0000 2018,0,No Location,72,"RT @granvilleDSC: Checking out ""A Semi-Supervised Classification Algorithm using Markov Chain an"" on #DataScience Central: https://t.co/3za…"
