,created_at,favorite_count,location,retweet_count,text
29,Sun Mar 18 23:24:12 +0000 2018,0,No Location,88,"RT @Strat_AI: #ArtificialIntelligence Will Evolve Into Hybrid Intelligence - https://t.co/SxeqPywp8l

#ai #bi #datascience #datamining #fin…"
30,Sun Mar 18 23:24:10 +0000 2018,0,No Location,1206,"RT @SteveWongLA: What if ARTIFICIAL INTELLIGENCE #AI could understand the nuances of language, develop common-sense reasoning, and learn ne…"
31,Sun Mar 18 23:24:10 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
32,Sun Mar 18 23:24:09 +0000 2018,0,No Location,6,"RT @Ronald_vanLoon: The Future of #ArtificialIntelligence in #DigitalMarketing 
by @imariajohnsen @Smashwords | 

Read more here: https://t…"
33,Sun Mar 18 23:24:09 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
34,Sun Mar 18 23:24:05 +0000 2018,0,No Location,1206,"RT @SteveWongLA: What if ARTIFICIAL INTELLIGENCE #AI could understand the nuances of language, develop common-sense reasoning, and learn ne…"
35,Sun Mar 18 23:24:04 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
36,Sun Mar 18 23:24:03 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
37,Sun Mar 18 23:24:01 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
38,Sun Mar 18 23:24:01 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
39,Sun Mar 18 23:24:00 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
40,Sun Mar 18 23:23:55 +0000 2018,0,No Location,105,"RT @mvasey: Microsoft Blocked More Than 400,000 Malicious Cryptojacking Attempts In One Day https://t.co/H1ks3gtWJB #Microsoft #IoT #Cloud…"
