,created_at,favorite_count,location,retweet_count,text
46,Sun Mar 18 22:46:08 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
47,Sun Mar 18 22:46:01 +0000 2018,0,No Location,0,?ALERT: Geomagnetic K-index of 6 (G2) expected: https://t.co/ZhPztmxfcB #DJICreator #12h https://t.co/41I4FqfSfI… https://t.co/VCPGownSdU
48,Sun Mar 18 22:46:01 +0000 2018,2,No Location,1,What you need to consider about different types of #drones before making a purchase. https://t.co/dt7PfS78VN #UAV #drone
49,Sun Mar 18 22:46:00 +0000 2018,0,No Location,0,?ALERT: Geomagnetic K-index of 5 (G1) expected: https://t.co/ZhPztmxfcB #DJICreator #12h https://t.co/41I4FqfSfI… https://t.co/NjupsRmHSW
50,Sun Mar 18 22:45:57 +0000 2018,0,No Location,0,?ALERT: Geomagnetic K-index of 5 (G1) expected: https://t.co/ZhPztmxfcB #DJICreator #12h https://t.co/41I4FqfSfI… https://t.co/3mN1UjhQgF
51,Sun Mar 18 22:45:55 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
52,Sun Mar 18 22:45:42 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
53,Sun Mar 18 22:45:40 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
54,Sun Mar 18 22:45:37 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
55,Sun Mar 18 22:45:31 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
56,Sun Mar 18 22:45:30 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
57,Sun Mar 18 22:45:27 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
58,Sun Mar 18 22:45:25 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
59,Sun Mar 18 22:45:16 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
60,Sun Mar 18 22:45:04 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
61,Sun Mar 18 22:44:46 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
62,Sun Mar 18 22:44:37 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
63,Sun Mar 18 22:44:26 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
64,Sun Mar 18 22:44:21 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
65,Sun Mar 18 22:44:12 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
66,Sun Mar 18 22:44:11 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
67,Sun Mar 18 22:44:07 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
68,Sun Mar 18 22:44:06 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
69,Sun Mar 18 22:44:03 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
70,Sun Mar 18 22:44:02 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
71,Sun Mar 18 22:44:02 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
72,Sun Mar 18 22:44:01 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
73,Sun Mar 18 22:43:59 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
74,Sun Mar 18 22:43:56 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
75,Sun Mar 18 22:43:53 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
76,Sun Mar 18 22:43:53 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
77,Sun Mar 18 22:43:52 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
78,Sun Mar 18 22:43:52 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
79,Sun Mar 18 22:43:51 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
80,Sun Mar 18 22:43:45 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
81,Sun Mar 18 22:43:42 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
82,Sun Mar 18 22:43:38 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
83,Sun Mar 18 22:43:36 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
84,Sun Mar 18 22:43:32 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
85,Sun Mar 18 22:43:28 +0000 2018,0,No Location,3,"RT @TamaraMcCleary: First it was #Ontario, #Canada; now #Swiss #Police replace diesel cruisers with 7 #Tesla #ModelX 100Ds to save money/fi…"
86,Sun Mar 18 22:43:26 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
87,Sun Mar 18 22:43:22 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
88,Sun Mar 18 22:43:21 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
89,Sun Mar 18 22:43:16 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
90,Sun Mar 18 22:43:13 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
91,Sun Mar 18 22:43:09 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
92,Sun Mar 18 22:43:05 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
93,Sun Mar 18 22:43:00 +0000 2018,4,No Location,3,"First it was #Ontario, #Canada; now #Swiss #Police replace diesel cruisers with 7 #Tesla #ModelX 100Ds to save mone… https://t.co/ATOTssYbba"
94,Sun Mar 18 22:42:54 +0000 2018,0,No Location,146,"RT @Fisher85M: Coordinated #drones can travel in difficult areas to help save lives. {Video}

#innovation #Algorithms #tech #robots https:/…"
95,Sun Mar 18 22:40:10 +0000 2018,0,No Location,0,Newton focuses on drones in science https://t.co/3Zz3SwXjnD via https://t.co/RsHITisZgj #drones
